City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Westport,US,41.1415,-73.3579,82.74,85,0,5.75,clear sky
346,Gamboula,CF,4.1178,15.1393,66.83,99,100,1.12,overcast clouds
347,Progreso,MX,21.2833,-89.6667,82.11,77,14,14.7,few clouds
348,Kijang,KR,35.2442,129.2139,80.33,84,91,3.51,overcast clouds
349,Enshi,CN,30.3,109.4833,84.06,68,84,0.96,broken clouds
350,Senanga,ZM,-16.1167,23.2667,58.62,52,79,4.36,broken clouds
351,Porto Novo,BJ,6.4965,2.6036,76.82,88,99,5.68,overcast clouds
352,Batagay-Alyta,RU,67.8006,130.4114,71.55,43,14,11.5,light rain
353,Riviere-Au-Renard,CA,48.9957,-64.3971,62.89,91,8,5.86,clear sky
354,Adrar,MR,20.5022,-10.0711,87.67,45,71,8.21,broken clouds
355,Avera,US,33.194,-82.5271,80.65,68,99,4.68,overcast clouds
356,Cuamba,MZ,-14.8031,36.5372,60.46,78,48,1.3,scattered clouds
357,Guerrero Negro,MX,27.9769,-114.0611,69.01,78,5,22.39,clear sky
358,Finschhafen,PG,-6.6024,147.8681,84.2,69,18,8.97,few clouds
359,Baltatesti,RO,47.1167,26.3,63.48,13,34,4.0,scattered clouds
360,Kolochava,UA,48.4285,23.6959,65.73,58,33,3.67,scattered clouds
361,Sindor,RU,62.8629,51.8905,60.64,69,100,4.94,overcast clouds
362,Navirai,BR,-23.065,-54.1906,68.36,44,100,4.99,overcast clouds
363,Manokwari,ID,-0.8667,134.0833,83.14,70,21,7.07,few clouds
364,Half Moon Bay,US,37.4636,-122.4286,80.55,73,0,18.41,haze
365,Kieta,PG,-6.2167,155.6333,85.66,63,4,6.33,clear sky
366,San Jose,US,37.3394,-121.895,86.68,47,20,12.66,few clouds
367,Kuah,MY,6.3265,99.8432,80.58,89,20,2.3,few clouds
368,Preobrazheniye,RU,42.9019,133.9064,62.71,94,100,7.78,overcast clouds
369,Karlskrona,SE,56.1616,15.5866,61.25,87,12,10.69,few clouds
370,Zemio,CF,5.0314,25.1361,66.79,99,100,2.95,overcast clouds
371,Manzil Salim,TN,35.8567,8.4765,76.19,44,0,4.27,clear sky
372,Salina,US,38.8403,-97.6114,96.93,42,0,10.36,clear sky
373,Hailar,CN,49.2,119.7,77.86,53,100,10.18,overcast clouds
374,Kerema,PG,-7.9631,145.7785,81.61,78,100,5.99,overcast clouds
375,Provideniya,RU,64.3833,-173.3,50.63,63,98,4.65,overcast clouds
376,Imbituba,BR,-28.24,-48.6703,70.86,99,98,3.29,overcast clouds
377,Ouadda,CF,8.0777,22.4007,64.49,100,97,2.93,light rain
378,Oparino,RU,59.8518,48.2783,59.45,85,53,3.62,broken clouds
379,Byron Bay,AU,-28.65,153.6167,60.94,84,93,19.08,overcast clouds
380,Padang,ID,-0.9492,100.3543,80.65,69,91,1.7,overcast clouds
381,Keelung,TW,25.1283,121.7419,97.05,64,7,2.19,clear sky
382,Zhezkazgan,KZ,47.8043,67.7144,66.18,37,0,8.95,clear sky
383,Tucuman,AR,-26.8241,-65.2226,55.4,88,42,4.61,smoke
384,Griffith,US,41.5284,-87.4237,84.88,68,0,5.75,clear sky
385,Yumen,CN,40.2833,97.2,84.49,13,0,14.63,clear sky
386,Pangody,RU,65.85,74.4859,50.0,71,97,3.62,overcast clouds
387,Antalaha,MG,-14.9003,50.2788,66.22,88,64,6.06,light rain
388,Zambezi,ZM,-13.5432,23.1047,54.54,57,65,5.66,broken clouds
389,Sumbe,AO,-11.2061,13.8437,67.21,90,64,2.95,broken clouds
390,Narsaq,GL,60.9167,-46.05,52.02,78,62,3.18,broken clouds
391,Shelburne,CA,44.0787,-80.2041,74.19,49,1,9.37,clear sky
392,Matamoros,MX,25.5333,-103.25,87.71,26,34,24.43,scattered clouds
393,Pervomayskoye,RU,43.919,46.7102,68.36,70,77,9.57,broken clouds
394,Ayan,RU,56.45,138.1667,62.08,82,30,16.26,scattered clouds
395,Cabedelo,BR,-6.9811,-34.8339,72.27,83,100,12.86,overcast clouds
396,Stephenville,US,32.2207,-98.2023,94.24,31,0,10.36,clear sky
397,Storforshei,NO,66.4043,14.5233,49.66,93,100,1.14,light intensity drizzle
398,Margate,GB,51.3813,1.3862,63.3,84,100,1.01,overcast clouds
399,Tuatapere,NZ,-46.1333,167.6833,47.08,71,11,2.71,few clouds
400,Lewistown,US,40.5992,-77.5714,81.81,81,20,4.61,few clouds
401,Geraldton,AU,-28.7667,114.6,63.01,72,40,14.97,scattered clouds
402,Yankton,US,42.8711,-97.3973,91.65,43,0,9.22,clear sky
403,Ojinaga,MX,29.5667,-104.4167,96.42,43,75,6.91,broken clouds
404,Kabompo,ZM,-13.5927,24.2008,53.33,60,59,5.28,broken clouds
405,Bengkulu,ID,-3.8004,102.2655,81.86,70,30,2.06,scattered clouds
406,Kochi,IN,9.9399,76.2602,78.03,87,100,3.13,overcast clouds
407,Kaeo,NZ,-35.1,173.7833,60.33,78,100,14.29,overcast clouds
408,Sangar,RU,63.9242,127.4739,68.68,64,100,5.86,overcast clouds
409,Santiago,CL,-33.4569,-70.6483,57.33,60,0,9.22,clear sky
410,Salalah,OM,17.0151,54.0924,77.09,94,100,6.91,overcast clouds
411,Alyangula,AU,-13.8483,136.4192,74.73,47,15,8.86,few clouds
412,Lokosovo,RU,61.1333,74.8167,53.26,64,62,7.2,broken clouds
413,Okhotsk,RU,59.3833,143.3,66.13,76,72,6.82,broken clouds
414,Nicolas Bravo,MX,18.45,-88.9167,75.7,94,100,3.74,overcast clouds
415,Sorong,ID,-0.8833,131.25,83.37,70,14,10.85,few clouds
416,Marsa Matruh,EG,31.3525,27.2453,73.6,73,0,5.75,clear sky
417,A Coruna,ES,43.3713,-8.396,63.32,83,0,5.99,clear sky
418,Chadiza,ZM,-14.0678,32.4392,53.31,83,5,3.24,clear sky
419,Seka,TH,17.9285,103.9552,77.63,87,100,3.38,overcast clouds
420,Kentau,KZ,43.5206,68.5094,89.67,19,0,16.08,clear sky
421,Port Hedland,AU,-20.3167,118.5667,78.85,50,0,13.8,clear sky
422,Umm Kaddadah,SD,13.6017,26.6876,85.28,42,81,8.05,broken clouds
423,La Palma,US,33.8464,-118.0467,91.92,65,0,10.36,clear sky
424,Harrisburg,US,40.2737,-76.8844,86.14,70,0,3.44,clear sky
425,Arica,CL,-18.475,-70.3042,59.23,77,100,4.61,overcast clouds
426,Zonguldak,TR,41.25,31.8333,52.65,69,0,4.61,clear sky
427,Ulaanbaatar,MN,47.9077,106.8832,59.13,63,20,6.71,few clouds
428,Severodvinsk,RU,64.5635,39.8302,62.71,97,100,5.3,overcast clouds
429,Kiama,AU,-34.6833,150.8667,64.26,74,61,6.08,broken clouds
430,Mataram,ID,-8.5833,116.1167,83.21,63,11,11.5,few clouds
431,Parsabad,IR,39.6482,47.9174,77.58,57,100,4.45,overcast clouds
432,Buraydah,SA,26.326,43.975,84.65,14,69,4.52,broken clouds
433,Houma,US,29.5958,-90.7195,82.0,86,0,1.01,clear sky
434,Bulgan,MN,48.8125,103.5347,58.95,72,52,3.33,broken clouds
435,Deputatskiy,RU,69.3,139.9,59.95,46,82,15.35,broken clouds
436,Noumea,NC,-22.2763,166.4572,77.0,99,100,2.13,heavy intensity rain
437,Wajima,JP,37.4,136.9,77.68,83,75,5.75,broken clouds
438,Greeley,US,40.4233,-104.7091,92.01,25,96,2.77,overcast clouds
439,Asau,RO,46.4333,26.4,64.96,91,50,3.87,scattered clouds
440,Rocha,UY,-34.4833,-54.3333,50.54,98,19,4.74,few clouds
441,Ugoofaaru,MV,5.6667,73.0,81.86,78,100,16.49,overcast clouds
442,Pujili,EC,-0.95,-78.6833,50.49,87,20,11.5,few clouds
443,Interlaken,US,36.9513,-121.7338,86.58,65,0,12.66,clear sky
444,Machali,CL,-34.1833,-70.6667,52.61,55,9,3.74,clear sky
445,Orlik,RU,52.5178,99.825,52.47,93,100,2.89,moderate rain
446,Malartic,CA,48.1335,-78.1328,69.91,87,69,9.15,broken clouds
447,Gryazi,RU,52.4966,39.9359,55.76,96,36,7.38,scattered clouds
448,Houston,US,29.7633,-95.3633,87.8,77,0,10.36,clear sky
449,Belaya Gora,RU,68.5333,146.4167,64.92,34,83,15.84,broken clouds
450,Siyabuswa,ZA,-25.1132,29.0445,56.91,72,86,3.96,overcast clouds
451,Sinnamary,GF,5.3833,-52.95,77.79,86,22,6.71,few clouds
452,Cambara,BR,-23.0464,-50.0736,64.36,50,79,4.03,broken clouds
453,Bagnan,IN,22.9242,88.14,84.09,70,100,9.42,overcast clouds
454,Mareeba,AU,-17.0,145.4333,74.48,62,5,3.22,clear sky
455,Goderich,CA,43.7501,-81.7165,79.12,44,31,8.05,scattered clouds
456,Fort Nelson,CA,58.8053,-122.7002,74.79,35,20,5.75,few clouds
457,Banfora,BF,10.6333,-4.7667,73.49,91,100,2.73,moderate rain
458,Hervey Bay,AU,-25.2986,152.8535,66.31,75,95,18.86,overcast clouds
459,Bonavista,CA,48.6499,-53.1147,62.67,90,0,12.35,clear sky
460,Bella Union,UY,-30.2752,-57.6007,63.01,94,77,6.26,light rain
461,Severo-Kurilsk,RU,50.6789,156.125,56.19,87,80,8.68,broken clouds
462,Poso,ID,-1.3959,120.7524,85.95,62,30,1.5,scattered clouds
463,Namibe,AO,-15.1961,12.1522,61.86,83,0,4.03,clear sky
464,Cooma,AU,-36.2333,149.1333,51.89,65,100,4.63,overcast clouds
465,Riyadh,SA,24.6877,46.7219,89.74,19,85,3.27,overcast clouds
466,Izhma,RU,65.0083,53.9113,50.47,80,100,8.28,light rain
467,Bathsheba,BB,13.2167,-59.5167,81.21,87,40,11.5,scattered clouds
468,Kitimat,CA,54.0524,-128.6534,77.38,58,20,3.0,few clouds
469,Black River,JM,18.0264,-77.8487,81.23,78,81,2.28,broken clouds
470,Bud,US,39.447,-86.1758,84.15,73,9,3.65,clear sky
471,Mogadishu,SO,2.0371,45.3438,75.36,81,85,16.67,light rain
472,Edson,CA,53.5835,-116.4356,69.91,49,40,6.91,scattered clouds
473,Aykhal,RU,66.0,111.5,67.84,58,3,6.49,clear sky
474,Hobyo,SO,5.3505,48.5268,75.16,78,23,20.49,few clouds
475,Lake Havasu City,US,34.4839,-114.3224,113.61,11,0,9.22,clear sky
476,Nome,US,64.5011,-165.4064,51.17,81,100,13.8,overcast clouds
477,Semnan,IR,35.5729,53.3971,82.24,18,0,0.0,clear sky
478,Fianarantsoa,MG,-21.4333,47.0833,48.72,96,53,2.77,broken clouds
479,Joniskis,LT,56.2403,23.6153,65.32,95,57,6.44,light rain
480,Shimoda,JP,34.6667,138.95,82.76,64,0,17.43,clear sky
481,Hendek,TR,40.7994,30.7481,61.07,60,0,4.21,clear sky
482,Terney,RU,45.0503,136.6092,66.9,78,95,7.7,overcast clouds
483,Cap Malheureux,MU,-19.9842,57.6142,67.46,78,1,5.01,clear sky
484,Erzin,TR,36.9559,36.2,73.24,62,0,1.97,clear sky
485,San Carlos,VE,9.6612,-68.5827,72.99,93,77,3.96,broken clouds
486,Moron,AR,-34.6534,-58.6198,53.92,88,7,7.47,clear sky
487,Hay River,CA,60.8156,-115.7999,71.58,46,75,8.05,broken clouds
488,Krasnomayskiy,RU,57.6194,34.4099,57.51,83,36,3.06,scattered clouds
489,Wagar,SD,16.1525,36.2032,85.24,49,6,13.22,clear sky
490,Kutum,SD,14.2,24.6667,78.31,46,69,5.66,broken clouds
491,Sorland,NO,67.667,12.6934,49.86,86,100,16.37,overcast clouds
492,Puerto Berrio,CO,6.4916,-74.4033,74.41,95,100,1.68,overcast clouds
493,Agadir,MA,30.4202,-9.5982,84.65,75,86,5.21,overcast clouds
494,Mykolayivka,UA,47.5414,30.7561,61.57,69,0,7.56,clear sky
495,Bisira,PA,8.5196,-81.7115,60.62,98,100,2.55,overcast clouds
496,Humaita,BR,-7.5061,-63.0208,81.19,59,99,1.61,overcast clouds
497,Alice Springs,AU,-23.7,133.8833,72.95,32,0,5.75,clear sky
498,Borzya,RU,50.3833,116.5167,74.61,63,83,14.29,broken clouds
499,Anadyr,RU,64.75,177.4833,50.5,71,75,10.22,broken clouds
500,San Juan,AR,-31.5375,-68.5364,55.22,33,0,1.83,clear sky
501,Pandan,PH,14.0453,124.1694,85.06,75,100,3.58,overcast clouds
502,Clarence Town,AU,-32.5833,151.7833,66.81,57,9,5.48,clear sky
503,Saquena,PE,-4.6667,-73.5167,72.61,94,43,1.36,scattered clouds
504,Mandalgovi,MN,45.7625,106.2708,69.4,34,71,14.45,broken clouds
505,Trairi,BR,-3.2778,-39.2689,79.29,78,63,12.62,broken clouds
506,Charters Towers,AU,-20.1,146.2667,69.8,49,0,9.15,clear sky
507,Uchiza,PE,-8.4592,-76.4633,72.79,77,11,3.06,few clouds
508,Amio,PH,9.3571,122.9413,85.98,74,70,3.38,broken clouds
509,Yichun,CN,47.7,128.9,74.34,55,57,6.29,broken clouds
510,Walvis Bay,NA,-22.9575,14.5053,55.09,87,6,2.3,clear sky
511,Dzhebariki-Khaya,RU,62.2167,135.8,67.93,92,100,0.85,overcast clouds
512,Los Amates,GT,15.2667,-89.1,74.16,99,100,1.05,overcast clouds
513,Ust-Charyshskaya Pristan,RU,52.3934,83.6635,66.7,64,19,7.36,few clouds
514,Bilma,NE,18.6853,12.9164,90.61,30,60,4.74,broken clouds
515,Batagay,RU,67.6333,134.6333,73.42,51,97,6.4,overcast clouds
516,Demidov,RU,55.2706,31.515,57.09,87,0,3.09,clear sky
517,Lensk,RU,60.7253,114.9278,75.42,61,96,7.76,overcast clouds
518,Dmitriyevka,RU,54.75,55.3333,54.95,75,4,2.95,clear sky
519,Coquimbo,CL,-29.9533,-71.3436,55.13,82,100,2.3,overcast clouds
520,Gaurela,IN,22.75,81.9,76.26,90,100,4.63,overcast clouds
521,Pafos,CY,34.7667,32.4167,73.18,40,0,5.75,clear sky
522,Kuala Terengganu,MY,5.3302,103.1408,80.55,94,20,3.44,few clouds
523,Whitehorse,CA,60.7161,-135.0538,55.02,69,75,11.5,broken clouds
524,Selishche,RU,56.8879,33.2691,56.46,82,14,3.42,few clouds
525,Mikhaylovskoye,RU,51.8239,79.7172,66.88,58,40,5.37,scattered clouds
526,Vysokogornyy,RU,50.1167,139.15,62.67,80,100,3.83,light rain
527,Kavieng,PG,-2.5744,150.7967,83.77,72,25,9.62,light rain
528,Malakal,SS,9.5334,31.6605,74.77,83,100,3.58,overcast clouds
529,Ust-Labinsk,RU,45.2125,39.6864,65.64,78,15,14.54,light rain
530,Shache,CN,38.4167,77.2406,86.43,13,0,4.36,clear sky
531,Oktyabrskoye,RU,43.0645,44.7417,60.94,93,100,4.47,overcast clouds
532,Capim Grosso,BR,-11.3811,-40.0128,64.08,94,93,7.9,overcast clouds
533,Vostok,RU,46.4856,135.8833,66.42,70,99,2.98,overcast clouds
534,Arrifes,PT,37.7667,-25.7,69.24,88,20,2.3,few clouds
535,Torbeyevo,RU,54.0797,43.2473,57.88,93,13,8.7,few clouds
536,General Roca,AR,-39.0333,-67.5833,47.62,56,100,7.07,overcast clouds
537,Cervo,ES,43.6702,-7.4101,62.96,80,26,11.25,scattered clouds
538,Waddan,LY,29.1614,16.139,74.46,49,0,5.73,clear sky
539,Pemba,MZ,-12.974,40.5178,70.5,94,20,5.99,few clouds
540,Chikwawa,MW,-16.0335,34.8009,63.01,86,43,1.45,scattered clouds
541,Russell,US,32.3502,-85.1999,75.96,94,20,3.44,few clouds
542,Susanville,US,40.4163,-120.653,87.91,12,0,14.97,clear sky
543,Eydhafushi,MV,5.1033,73.0708,82.15,76,100,17.45,overcast clouds
544,Mitsamiouli,KM,-11.3847,43.2844,74.61,72,6,2.17,clear sky
545,College,US,64.8569,-147.8028,62.58,61,75,9.22,broken clouds
546,Dolores,AR,-36.3132,-57.6792,44.1,83,61,7.45,broken clouds
547,Aguimes,ES,27.9054,-15.4461,76.66,83,40,19.57,scattered clouds
548,Asilah,MA,35.465,-6.0348,76.96,72,0,7.38,clear sky
549,Atasu,KZ,48.6814,71.6433,71.11,35,95,3.42,overcast clouds
550,Taga,RO,46.95,24.05,64.72,59,5,2.13,clear sky
551,Dukat,RU,62.55,155.55,62.37,32,15,7.38,few clouds
552,Mangai,CD,-4.05,19.5333,69.15,93,91,0.72,moderate rain
553,Union,US,40.6334,-74.2663,86.23,64,0,0.0,clear sky
554,Airai,TL,-8.9266,125.4092,67.21,45,23,3.58,few clouds
555,Harbour Breton,CA,47.4833,-55.7983,63.48,99,75,5.64,broken clouds
556,Iracoubo,GF,5.4802,-53.2011,77.81,86,18,6.89,few clouds
557,Springfield,US,37.2153,-93.2982,93.06,47,0,5.75,clear sky
558,Ereymentau,KZ,51.6199,73.1033,63.61,65,0,4.36,clear sky
559,Ola,RU,59.5833,151.2833,77.14,67,23,8.39,few clouds
560,Usinsk,RU,65.9939,57.5281,48.2,76,100,13.29,light rain
561,Sur,OM,22.5667,59.5289,85.6,69,100,8.52,overcast clouds
562,Kukes,AL,42.0769,20.4219,71.01,51,0,3.65,clear sky
563,Fairbanks,US,64.8378,-147.7164,62.6,61,100,9.22,overcast clouds
564,Sept-Iles,CA,50.2001,-66.3821,60.06,95,40,3.44,fog
565,Anshun,CN,26.25,105.9333,71.11,84,77,9.82,broken clouds
566,Valparaiso,CL,-33.0393,-71.6273,53.24,94,100,6.91,overcast clouds
567,Junin,AR,-34.5838,-60.9433,51.26,76,1,8.03,clear sky
568,Yaan,NG,7.3833,8.5667,71.58,96,99,6.62,light rain
569,Nguru,NG,12.8791,10.4526,79.45,70,99,6.87,overcast clouds
570,Usukhchay,RU,41.4225,47.9132,62.29,83,31,2.19,scattered clouds
571,Shaowu,CN,27.3409,117.4831,95.61,47,5,2.62,clear sky
572,Fomboni,KM,-12.28,43.7425,76.06,69,0,16.15,clear sky
573,Ishigaki,JP,24.3448,124.1572,91.53,70,40,9.22,scattered clouds
574,Hodmezovasarhely,HU,46.4167,20.3333,71.19,32,0,2.77,clear sky
575,Smithers,CA,54.7804,-127.1743,77.32,36,20,8.05,few clouds
576,Srednekolymsk,RU,67.45,153.6833,59.47,43,3,12.84,clear sky
577,Noshiro,JP,40.2039,140.0242,77.83,97,100,7.11,overcast clouds
578,Ambilobe,MG,-13.2,49.05,60.85,83,0,3.91,clear sky
579,Hami,CN,42.8,93.45,91.24,12,0,3.04,clear sky
580,Calama,CL,-22.4667,-68.9333,55.89,18,100,6.91,overcast clouds
581,Serenje,ZM,-13.2325,30.2352,50.67,86,3,4.23,clear sky
582,Sao Felix Do Xingu,BR,-6.6447,-51.995,72.48,49,76,1.95,broken clouds
583,Ostroleka,PL,53.0862,21.5757,60.93,92,0,4.21,clear sky
584,Taoudenni,ML,22.6783,-3.9836,96.15,19,6,3.76,clear sky
585,Morant Bay,JM,17.8815,-76.4093,85.62,83,70,9.66,broken clouds
586,Kastamonu,TR,41.5,33.6667,50.77,73,0,3.76,clear sky
587,Kovdor,RU,67.5662,30.4758,52.65,91,28,2.48,scattered clouds
588,Eureka,US,40.8021,-124.1637,63.93,77,3,5.01,clear sky
589,Felipe Carrillo Puerto,MX,19.5833,-88.05,78.78,84,97,3.69,overcast clouds
590,Tilichiki,RU,60.4667,166.1,59.95,51,64,5.88,broken clouds
591,Guatavita,CO,4.9366,-73.8331,53.31,94,96,2.42,overcast clouds
592,Raduzhnyy,RU,62.0961,77.475,51.12,66,100,14.56,overcast clouds
593,Kenora,CA,49.8167,-94.4337,72.57,56,40,8.05,scattered clouds
594,Leh,IN,34.1667,77.5833,67.91,24,93,4.74,overcast clouds
595,Kwekwe,ZW,-18.9281,29.8149,51.69,76,50,5.37,scattered clouds
596,Kirkland Lake,CA,48.1446,-80.0377,75.49,50,6,8.23,clear sky
597,Prince Rupert,CA,54.3161,-130.3201,60.49,76,0,12.66,clear sky
598,Korla,CN,41.7597,86.1469,88.21,18,0,3.04,clear sky
599,Balabac,PH,7.9868,117.0645,83.98,74,31,0.69,scattered clouds
600,Bowen,AU,-20.0167,148.2333,66.74,58,0,4.94,clear sky
601,Kambove,CD,-10.8764,26.5969,55.06,64,15,4.79,few clouds
602,Irtyshskiy,RU,58.3333,68.1333,55.63,80,42,6.85,scattered clouds
603,Vanimo,PG,-2.6741,141.3028,85.8,65,13,6.15,few clouds
604,Jimma,ET,7.6667,36.8333,59.43,96,99,0.65,overcast clouds
605,Dulce Grande,MX,23.0,-102.1667,72.43,30,89,21.63,overcast clouds
606,Codrington,AU,-38.2667,141.9667,53.92,92,100,12.64,overcast clouds
607,Salto,UY,-31.3833,-57.9667,63.88,100,1,7.0,clear sky
608,Vanavara,RU,60.34,102.2797,70.38,59,100,7.9,overcast clouds
609,Przhevalskoye,RU,55.5093,31.8482,56.71,86,0,3.22,clear sky
610,Ocos,GT,14.5094,-92.1933,82.06,75,83,3.69,broken clouds
611,Aksarka,RU,66.5606,67.7975,47.84,87,100,3.44,overcast clouds
612,Phan Thiet,VN,10.9333,108.1,84.54,68,32,6.38,scattered clouds
613,Makubetsu,JP,45.3714,141.8211,62.31,88,75,17.27,light intensity shower rain
614,Fukue,JP,32.6881,128.8419,79.16,83,75,6.91,broken clouds
615,Vigrestad,NO,58.5667,5.7,55.58,84,100,9.08,overcast clouds
616,Zhigansk,RU,66.7697,123.3711,62.55,63,49,10.67,scattered clouds
617,Impfondo,CG,1.6381,18.0667,68.45,98,100,1.9,overcast clouds
618,Emerald,AU,-23.5333,148.1667,67.33,59,0,14.23,clear sky
619,Castiglion Fiorentino,IT,43.3428,11.918,72.37,67,0,1.5,clear sky
620,Krasni Okny,UA,47.5404,29.46,60.98,66,0,4.61,clear sky
621,Braganca,BR,-1.0536,-46.7656,72.19,98,68,1.9,broken clouds
622,Palu,ID,-0.8917,119.8707,81.59,85,83,2.06,broken clouds
623,Kovur,IN,14.4833,79.9833,80.56,77,100,5.39,light rain
624,Cockburn Town,TC,21.4612,-71.1419,82.06,78,94,17.74,overcast clouds
625,Coahuayana,MX,18.7333,-103.6833,80.28,87,98,1.36,overcast clouds
626,Armidale,AU,-30.5167,151.65,51.57,68,52,9.98,broken clouds
627,Mocuba,MZ,-16.8392,36.9856,60.51,97,2,2.21,clear sky
628,Puro,PH,12.4841,123.3827,84.65,74,100,2.53,overcast clouds
629,Necochea,AR,-38.5473,-58.7368,42.57,92,20,8.19,few clouds
630,Puerto El Triunfo,SV,13.2833,-88.55,76.32,92,100,6.13,light rain
631,Pijijiapan,MX,15.7011,-93.23,78.44,84,16,2.35,few clouds
632,Saint-Georges,GD,12.0564,-61.7485,78.96,83,0,11.92,clear sky
633,Daru,PG,-9.0763,143.2092,79.38,84,42,11.25,scattered clouds
634,Dasoguz,TM,41.8363,59.9666,80.55,47,0,9.22,clear sky
635,Kangaatsiaq,GL,68.3065,-53.4641,42.96,95,100,8.3,light rain
636,Muzhi,RU,65.3667,64.6667,50.65,64,81,9.22,broken clouds
637,Nizhniy Kuranakh,RU,58.8353,125.4869,83.46,49,85,5.53,overcast clouds
638,Shitanjing,CN,39.2342,106.3439,76.86,22,0,6.49,clear sky
639,Kozluk,TR,38.1938,41.4885,66.45,27,0,6.4,clear sky
640,Coupar Angus,GB,56.5455,-3.2677,56.62,91,100,1.01,overcast clouds
641,Aginskoye,RU,51.1,114.53,72.09,72,99,11.1,heavy intensity rain
642,Langsa,ID,4.4683,97.9683,81.48,77,59,0.94,broken clouds
643,Nouadhibou,MR,20.931,-17.0347,75.18,88,40,6.91,scattered clouds
644,Turayf,SA,31.6725,38.6637,75.45,46,0,9.22,clear sky
645,Maniitsoq,GL,65.4167,-52.9,45.86,82,100,3.71,overcast clouds
646,Oranzherei,RU,45.8476,47.5663,70.27,64,100,10.94,light rain
647,Pacific Grove,US,36.6177,-121.9166,69.55,77,48,4.0,scattered clouds
648,Inhambane,MZ,-23.865,35.3833,65.19,84,2,2.21,clear sky
649,Kosh-Agach,RU,50.0,88.6667,52.29,67,99,2.39,overcast clouds
650,Boende,CD,-0.2167,20.8667,69.06,98,95,2.26,overcast clouds
651,Acarau,BR,-2.8856,-40.12,79.2,79,36,17.02,scattered clouds
652,Talaya,RU,61.3833,152.75,67.69,31,4,4.56,clear sky
653,Uthal,PK,25.8072,66.6219,83.01,86,99,4.65,overcast clouds
654,Domoni,KM,-12.2569,44.5319,73.54,75,1,9.26,clear sky
655,Saint-Francois,FR,46.4154,3.9054,69.24,78,0,5.75,clear sky
656,Silver City,US,32.7701,-108.2803,89.56,25,0,3.44,clear sky
657,Srandakan,ID,-7.9386,110.2506,78.78,78,100,10.4,overcast clouds
658,Nipawin,CA,53.3668,-104.0009,62.64,77,75,8.05,broken clouds
659,Birao,CF,10.2849,22.7882,70.63,93,10,6.49,clear sky
660,San Carlos De Bariloche,AR,-41.1456,-71.3082,39.43,64,100,0.0,moderate rain
661,Karachi,PK,24.9056,67.0822,82.22,83,75,8.05,broken clouds
662,Shu,KZ,43.5983,73.7614,86.65,23,0,3.87,clear sky
663,Tarko-Sale,RU,64.9225,77.785,48.81,84,100,13.15,light rain
664,Smolenka,RU,52.1352,113.4974,68.07,100,75,6.71,thunderstorm with light rain
665,Tambura,SS,5.6,27.4667,66.69,99,69,4.41,light rain
666,Kulunda,RU,52.566,78.9385,66.27,56,99,5.46,overcast clouds
667,Atikokan,CA,48.7555,-91.6216,65.62,68,19,5.61,few clouds
668,Zyryanovsk,KZ,49.7386,84.2719,62.78,83,3,0.38,clear sky
669,Dehloran,IR,32.6941,47.2679,90.81,14,0,9.57,clear sky
670,Dingle,PH,10.9995,122.6711,85.44,73,88,4.32,overcast clouds
671,Imeni Poliny Osipenko,RU,52.4201,136.4853,60.94,78,100,3.69,overcast clouds
672,Biu,NG,10.6129,12.1946,68.72,93,100,4.54,moderate rain
673,Suluq,LY,31.6682,20.2521,74.62,75,0,8.95,clear sky
674,Kathmandu,NP,27.7167,85.3167,68.22,100,75,2.3,broken clouds
675,Miracema Do Tocantins,BR,-9.5618,-48.3967,74.53,40,75,2.64,broken clouds
676,Butka,RU,56.7179,63.7866,60.35,85,6,6.64,clear sky
677,Pancas,BR,-19.225,-40.8514,64.92,93,0,2.59,clear sky
678,Ewa Beach,US,21.3156,-158.0072,83.08,70,0,20.07,clear sky
679,Tabuk,PH,17.4189,121.4443,85.59,70,6,4.21,clear sky
680,Monrovia,LR,6.3005,-10.7969,76.77,77,99,9.4,overcast clouds
681,Zhangzhou,CN,24.5133,117.6556,91.33,59,0,3.0,clear sky
682,Maxixe,MZ,-23.8597,35.3472,63.93,86,1,1.72,clear sky
683,Haicheng,CN,40.8516,122.7475,79.88,78,100,7.7,light rain
684,Rila,BG,42.1333,23.1333,70.47,44,0,2.91,clear sky
685,Ribeirao Branco,BR,-24.2208,-48.7656,58.12,79,85,1.92,overcast clouds
686,Yerbogachen,RU,61.2767,108.0108,73.08,53,100,7.56,overcast clouds
687,Sakakah,SA,29.9697,40.2064,90.97,19,2,7.07,clear sky
688,Hofn,IS,64.2539,-15.2082,52.0,90,94,4.76,overcast clouds
689,Sekoma,BW,-24.4,23.8833,57.33,54,15,8.9,few clouds
690,Chokwe,MZ,-24.5333,32.9833,61.83,91,0,3.96,clear sky
691,Soligalich,RU,59.0778,42.2864,60.76,88,25,4.34,scattered clouds
